0.394282479,0.394975072,0.37110373,0.476872922,0.631478548,0.618317295,0.592769838,0.48905533,0.51838588,0.41892728,0.623363162,0.45205796,0,0.401269068,0.426383144,0.427489976,0.440573407,0.447422546,0.446208113,0.490205745,0.438698301,0.585795918,0.469891155,0.548041724,0.589643748,0.621883464,0.528371526,0.570547684
0.320419287,0.323578796,0.303051698,0.423207051,0.562146774,0.56417216,0.533860376,0.423840639,0.48411811,0.379042092,0.567697015,0.374010386,0.401269068,0,0.338179388,0.396689071,0.365575019,0.368033339,0.385579157,0.446592065,0.391836396,0.524006588,0.417189194,0.491071868,0.524216899,0.55542653,0.469008179,0.511655735
0.373740221,0.369511401,0.351980167,0.481270228,0.630384541,0.626583538,0.599403387,0.482664711,0.538520093,0.405359105,0.61876179,0.416855,0.426383144,0.338179388,0,0.439992362,0.419043421,0.342875648,0.37285278,0.496657209,0.304068454,0.594566556,0.463980239,0.552550322,0.591354467,0.614231048,0.527103637,0.56681457
0.394592697,0.390818778,0.383564244,0.513075846,0.643241693,0.626620599,0.611261505,0.503138075,0.558809636,0.45036747,0.633127831,0.40870951,0.427489976,0.396689071,0.439992362,0,0.414087841,0.442397351,0.461842188,0.50532621,0.447469834,0.597019729,0.466485773,0.559866403,0.603514442,0.625154046,0.547212742,0.577208016
0.345925149,0.347763954,0.321202662,0.44199674,0.57975433,0.568125028,0.557033632,0.46422904,0.504568705,0.372468917,0.575879491,0.37037037,0.440573407,0.365575019,0.419043421,0.414087841,0,0.408029132,0.456601789,0.454281373,0.407313335,0.535437628,0.41389384,0.501539093,0.53280852,0.566379149,0.485735604,0.513551402
0.399177538,0.370877493,0.351963552,0.484135207,0.642271416,0.627432591,0.599053699,0.480839176,0.530775149,0.391389496,0.625952348,0.374396614,0.447422546,0.368033339,0.342875648,0.442397351,0.408029132,0,0.470302758,0.493626272,0.207466615,0.597144448,0.46921989,0.552843284,0.595282114,0.625709411,0.527882357,0.581927962
0.388179138,0.40311385,0.386711342,0.507807283,0.658451153,0.656478252,0.625815901,0.535382042,0.5703762,0.464376223,0.663433725,0.458252048,0.446208113,0.385579157,0.37285278,0.461842188,0.456601789,0.470302758,0,0.527962177,0.485587093,0.616344916,0.486256688,0.582392426,0.615366494,0.647805847,0.551545414,0.591444471
0.419299622,0.405367885,0.362421739,0.487308156,0.612839007,0.602135327,0.582922771,0.526954678,0.540271055,0.470503124,0.600390135,0.470856648,0.490205745,0.446592065,0.496657209,0.50532621,0.454281373,0.493626272,0.527962177,0,0.503608765,0.580425111,0.484866647,0.533391497,0.551121679,0.593875907,0.484826894,0.55339738
0.409773908,0.390421182,0.369149138,0.513133626,0.654524613,0.638978477,0.610492137,0.476076055,0.533526412,0.388664357,0.634981118,0.419080124,0.438698301,0.391836396,0.304068454,0.447469834,0.407313335,0.207466615,0.485587093,0.503608765,0,0.608227197,0.490564655,0.555055657,0.615581356,0.63834445,0.542656724,0.589640347
0.508550344,0.488125781,0.457554142,0.583724772,0.502495139,0.583880257,0.538788075,0.585206289,0.626968094,0.566032192,0.580340461,0.567359915,0.585795918,0.524006588,0.594566556,0.597019729,0.535437628,0.597144448,0.616344916,0.580425111,0.608227197,0,0.578308769,0.523020476,0.551658054,0.555377821,0.61007949,0.508293428
0.393599272,0.385834788,0.362076301,0.478526929,0.610257736,0.608629654,0.581322412,0.490944993,0.543387675,0.448318111,0.602629314,0.445688942,0.469891155,0.417189194,0.463980239,0.466485773,0.41389384,0.46921989,0.486256688,0.484866647,0.490564655,0.578308769,0,0.529768812,0.565099528,0.60605227,0.520277207,0.53792968
0.470496894,0.431356062,0.400298619,0.537599125,0.555090219,0.374829166,0.534031823,0.556176669,0.59252669,0.533031318,0.361947416,0.522113659,0.548041724,0.491071868,0.552550322,0.559866403,0.501539093,0.552843284,0.582392426,0.533391497,0.555055657,0.523020476,0.529768812,0,0.533426643,0.551525282,0.558734472,0.497859607
0.503064351,0.470604265,0.452162342,0.579822541,0.552219587,0.595482044,0.562690613,0.590485479,0.618621037,0.564378415,0.603414669,0.569589591,0.589643748,0.524216899,0.591354467,0.603514442,0.53280852,0.595282114,0.615366494,0.551121679,0.615581356,0.551658054,0.565099528,0.533426643,0,0.600835301,0.585622896,0.525241909
0.55220469,0.511226611,0.484769014,0.60529126,0.591028205,0.615668726,0.569187269,0.639234607,0.662594691,0.605688093,0.619126285,0.598030942,0.621883464,0.55542653,0.614231048,0.625154046,0.566379149,0.625709411,0.647805847,0.593875907,0.63834445,0.555377821,0.60605227,0.551525282,0.600835301,0,0.629059303,0.56151977
0.446130074,0.442266502,0.41403531,0.493496168,0.645533325,0.631660359,0.610865204,0.532215081,0.570137599,0.514456246,0.622557364,0.510035458,0.528371526,0.469008179,0.527103637,0.547212742,0.485735604,0.527882357,0.551545414,0.484826894,0.542656724,0.61007949,0.520277207,0.558734472,0.585622896,0.629059303,0,0.574188483
0.478533029,0.451197687,0.435776414,0.563294182,0.541967416,0.567505315,0.527721445,0.577431565,0.61138698,0.548116575,0.567501281,0.553263882,0.570547684,0.511655735,0.56681457,0.577208016,0.513551402,0.581927962,0.591444471,0.55339738,0.589640347,0.508293428,0.53792968,0.497859607,0.525241909,0.56151977,0.574188483,0
